Collective, abod, 6758.T,0.988372888311333,0.223744292237443,1,0.365671641791045
Collective, abod, 7203.T,0.986695988307768,0.200984413453651,1,0.334699453551913
Collective, abod, 1332.T,0.95613820142122,0.095256609642302,1,0.173943911963081
Collective, abod, 5707.T,0.983869739097315,0.224358974358974,1,0.366492146596859
Collective, abod, 6703.T,0.96906171760124,0.135960044395117,1,0.239374694675134
Collective, abod, 6098.T,0.988791569727658,0.230263157894737,1,0.374331550802139
Collective, abod, 3103.T,0.94131978488873,0.11036036036036,1,0.198782961460446
Collective, abod, 9432.T,0.988217262189865,0.221518987341772,1,0.362694300518135
Collective, AE, 6098.T,0.999315724647598,0.830508474576271,1,0.907407407407407
Collective, AE, 1332.T,0.914557140972235,0.051276684805358,1,0.09755126418475
Collective, AE, 3103.T,0.895593784353923,0.065176908752328,1,0.122377622377622
Collective, AE, 5707.T,0.997714721005523,0.671232876712329,1,0.80327868852459
Collective, AE, 6703.T,0.984759368914676,0.242094861660079,1,0.389817024661893
Collective, AE, 6758.T,0.999206620614185,0.808580858085809,1,0.894160583941606
Collective, AE, 7203.T,0.99482318230867,0.392628205128205,1,0.563866513233602
Collective, AE, 9432.T,0.99946628713752,0.862676056338028,1,0.926275992438563
Collective, AE, 6098.T,0.999315724647598,0.830508474576271,1,0.907407407407407
Collective, arima, 6758.T,0.999917926270433,0.97609561752988,1,0.987903225806452
Collective, arima, 1332.T,0.98299813394153,0.213600697471665,1,0.352011494252874
Collective, arima, 5707.T,0.999238240335174,0.859649122807017,1,0.924528301886792
Collective, arima, 6703.T,0.997277749076024,0.641361256544503,1,0.781499202551834
Collective, arima, 6098.T,1,1,1,1
Collective, arima, 7203.T,0.999207769324282,0.808580858085809,1,0.894160583941606
Collective, arima, 3103.T,0.978815699557299,0.255741127348643,1,0.407315045719036
Collective, arima, 9432.T,0.999986315054808,0.995934959349593,1,0.9979633401222
Collective, cluster, 6758.T,0.999001436290267,0.770440251572327,1,0.870337477797513
Collective, cluster, 7203.T,0.997732581169496,0.596107055961071,1,0.746951219512195
Collective, cluster, 1332.T,0.975533900062202,0.158781594296824,1,0.274049217002237
Collective, cluster, 5707.T,0.998362216720624,0.740181268882175,1,0.850694444444444
Collective, cluster, 6703.T,0.993740809919326,0.4375,1,0.608695652173913
Collective, cluster, 6098.T,0.999452579718078,0.859649122807017,1,0.924528301886792
Collective, cluster, 3103.T,0.940012478830555,0.10821554770318,1,0.195296931048226
Collective, cluster, 9432.T,0.999397862411561,0.847750865051903,1,0.917602996254682
Collective, DeepSVDD, 6098.T,0.999288353633502,0.824915824915825,1,0.904059040590406
Collective, DeepSVDD, 1332.T,0.888960096507266,0.039928292046936,1,0.076790471712898
Collective, DeepSVDD, 3103.T,0.884214279347535,0.059150169000483,1,0.111693640300889
Collective, DeepSVDD, 5707.T,0.99820986478766,0.722713864306785,1,0.839041095890411
Collective, DeepSVDD, 6703.T,0.983984421571355,0.233111322549952,1,0.378086419753086
Collective, DeepSVDD, 6758.T,0.999370768073319,0.84192439862543,1,0.914179104477612
Collective, DeepSVDD, 7203.T,0.994263157175834,0.368421052631579,1,0.538461538461538
Collective, DeepSVDD, 9432.T,0.999507341973095,0.871886120996441,1,0.931558935361217
Collective, histogram, 6758.T,0.989795499623829,0.247225025227043,1,0.396440129449838
Collective, histogram, 7203.T,0.985944735080794,0.192307692307692,1,0.32258064516129
Collective, histogram, 1332.T,0.976438655683939,0.163879598662207,1,0.281609195402299
Collective, histogram, 5707.T,0.989697200533232,0.311704834605598,1,0.475266731328807
Collective, histogram, 6703.T,0.987382267615149,0.278409090909091,1,0.435555555555556
Collective, histogram, 6098.T,0.988189407417545,0.221119133574007,1,0.362158167036216
Collective, histogram, 3103.T,0.961969278307633,0.160655737704918,1,0.27683615819209
Collective, histogram, 9432.T,0.989667866380195,0.245,1,0.393574297188755
Collective, iforest, 6758.T,0.998125983174885,0.641361256544503,1,0.781499202551834
Collective, iforest, 7203.T,0.996817418147546,0.51255230125523,1,0.677731673582296
Collective, iforest, 1332.T,0.984600305355022,0.230696798493409,1,0.374904361132364
Collective, iforest, 5707.T,0.995981717768044,0.537280701754386,1,0.699001426533523
